classes,entities,level1classes
wordnet_writer_110794014,/m/01vttb9,wordnet_person_100007846
wordnet_writer_110794014,/m/0b66qd,wordnet_person_100007846
wordnet_writer_110794014,/m/010hn,wordnet_person_100007846
wordnet_writer_110794014,/m/0c5tl,wordnet_person_100007846
wordnet_writer_110794014,/m/01rgr,wordnet_person_100007846
wordnet_writer_110794014,/m/0c408_,wordnet_person_100007846
wordnet_writer_110794014,/m/040db,wordnet_person_100007846
wordnet_writer_110794014,/m/03cbtlj,wordnet_person_100007846
wordnet_writer_110794014,/m/01vrx3g,wordnet_person_100007846
wordnet_writer_110794014,/m/0gcs9,wordnet_person_100007846
wordnet_writer_110794014,/m/0h53p1,wordnet_person_100007846
wordnet_writer_110794014,/m/019r_1,wordnet_person_100007846
wordnet_writer_110794014,/m/0qf11,wordnet_person_100007846
wordnet_writer_110794014,/m/018swb,wordnet_person_100007846
wordnet_writer_110794014,/m/01yg9y,wordnet_person_100007846
wordnet_writer_110794014,/m/0d3qd0,wordnet_person_100007846
wordnet_writer_110794014,/m/0408np,wordnet_person_100007846
wordnet_writer_110794014,/m/03hy3g,wordnet_person_100007846
wordnet_writer_110794014,/m/03c_pqj,wordnet_person_100007846
wordnet_writer_110794014,/m/016ksk,wordnet_person_100007846
wordnet_writer_110794014,/m/070m12,wordnet_person_100007846
wordnet_writer_110794014,/m/0fby2t,wordnet_person_100007846
wordnet_writer_110794014,/m/0hwd8,wordnet_person_100007846
wordnet_writer_110794014,/m/0522wp,wordnet_person_100007846
wordnet_writer_110794014,/m/016dp0,wordnet_person_100007846
wordnet_writer_110794014,/m/0d5_f,wordnet_person_100007846
wordnet_writer_110794014,/m/03d2k,wordnet_person_100007846
wordnet_writer_110794014,/m/06hx2,wordnet_person_100007846
wordnet_writer_110794014,/m/0gv2r,wordnet_person_100007846
wordnet_writer_110794014,/m/09b0xs,wordnet_person_100007846
wordnet_writer_110794014,/m/01w524f,wordnet_person_100007846
wordnet_writer_110794014,/m/01qvgl,wordnet_person_100007846
wordnet_writer_110794014,/m/02yl42,wordnet_person_100007846
wordnet_writer_110794014,/m/07j8kh,wordnet_person_100007846
wordnet_writer_110794014,/m/0gdqy,wordnet_person_100007846
wordnet_writer_110794014,/m/02qlkc3,wordnet_person_100007846
wordnet_writer_110794014,/m/0bvls5,wordnet_person_100007846
wordnet_writer_110794014,/m/0hwqg,wordnet_person_100007846
wordnet_writer_110794014,/m/01pcz9,wordnet_person_100007846
wordnet_writer_110794014,/m/02gvwz,wordnet_person_100007846
wordnet_writer_110794014,/m/030vnj,wordnet_person_100007846
wordnet_writer_110794014,/m/022g44,wordnet_person_100007846
wordnet_writer_110794014,/m/02778yp,wordnet_person_100007846
wordnet_writer_110794014,/m/09hd6f,wordnet_person_100007846
wordnet_writer_110794014,/m/0301yj,wordnet_person_100007846
wordnet_writer_110794014,/m/0kb3n,wordnet_person_100007846
wordnet_writer_110794014,/m/03h_fqv,wordnet_person_100007846
wordnet_writer_110794014,/m/03d_zl4,wordnet_person_100007846
wordnet_writer_110794014,/m/05zjx,wordnet_person_100007846
wordnet_writer_110794014,/m/0113sg,wordnet_person_100007846
wordnet_writer_110794014,/m/0697kh,wordnet_person_100007846
wordnet_writer_110794014,/m/03c6v3,wordnet_person_100007846
wordnet_writer_110794014,/m/016lv3,wordnet_person_100007846
wordnet_writer_110794014,/m/02lt8,wordnet_person_100007846
wordnet_writer_110794014,/m/09b6zr,wordnet_person_100007846
wordnet_writer_110794014,/m/01ts_3,wordnet_person_100007846
wordnet_writer_110794014,/m/085gk,wordnet_person_100007846
wordnet_writer_110794014,/m/01n4f8,wordnet_person_100007846
wordnet_writer_110794014,/m/01qscs,wordnet_person_100007846
wordnet_writer_110794014,/m/02hblj,wordnet_person_100007846
wordnet_writer_110794014,/m/01w_10,wordnet_person_100007846
wordnet_writer_110794014,/m/01wbg84,wordnet_person_100007846
wordnet_writer_110794014,/m/08433,wordnet_person_100007846
wordnet_writer_110794014,/m/07lwsz,wordnet_person_100007846
wordnet_writer_110794014,/m/07yp0f,wordnet_person_100007846
wordnet_writer_110794014,/m/01b9ck,wordnet_person_100007846
wordnet_writer_110794014,/m/033cw,wordnet_person_100007846
wordnet_writer_110794014,/m/01x4r3,wordnet_person_100007846
wordnet_writer_110794014,/m/0l56b,wordnet_person_100007846
wordnet_writer_110794014,/m/015zql,wordnet_person_100007846
wordnet_writer_110794014,/m/080r3,wordnet_person_100007846
wordnet_writer_110794014,/m/03rwng,wordnet_person_100007846
wordnet_writer_110794014,/m/019389,wordnet_person_100007846
wordnet_writer_110794014,/m/0bk5r,wordnet_person_100007846
wordnet_writer_110794014,/m/02qfhb,wordnet_person_100007846
wordnet_writer_110794014,/m/04gtdnh,wordnet_person_100007846
wordnet_writer_110794014,/m/033db3,wordnet_person_100007846
wordnet_writer_110794014,/m/0f_y9,wordnet_person_100007846
wordnet_writer_110794014,/m/0ckm4x,wordnet_person_100007846
wordnet_writer_110794014,/m/0h5f5n,wordnet_person_100007846
wordnet_writer_110794014,/m/01w7nww,wordnet_person_100007846
wordnet_writer_110794014,/m/0tc7,wordnet_person_100007846
wordnet_writer_110794014,/m/0127xk,wordnet_person_100007846
wordnet_writer_110794014,/m/0bwh6,wordnet_person_100007846
wordnet_writer_110794014,/m/062cg6,wordnet_person_100007846
wordnet_writer_110794014,/m/0p17j,wordnet_person_100007846
wordnet_writer_110794014,/m/070j61,wordnet_person_100007846
wordnet_writer_110794014,/m/0gppg,wordnet_person_100007846
wordnet_writer_110794014,/m/017149,wordnet_person_100007846
wordnet_writer_110794014,/m/063lqs,wordnet_person_100007846
wordnet_writer_110794014,/m/03m_k0,wordnet_person_100007846
wordnet_writer_110794014,/m/07nznf,wordnet_person_100007846
wordnet_writer_110794014,/m/028pzq,wordnet_person_100007846
wordnet_writer_110794014,/m/07k51gd,wordnet_person_100007846
wordnet_writer_110794014,/m/03t0k1,wordnet_person_100007846
wordnet_writer_110794014,/m/0kh6b,wordnet_person_100007846
wordnet_writer_110794014,/m/01vdrw,wordnet_person_100007846
wordnet_writer_110794014,/m/0bdlj,wordnet_person_100007846
wordnet_writer_110794014,/m/096hm,wordnet_person_100007846
wordnet_writer_110794014,/m/0kc6,wordnet_person_100007846
wordnet_writer_110794014,/m/025b3k,wordnet_person_100007846
wordnet_writer_110794014,/m/0pgm3,wordnet_person_100007846
wordnet_writer_110794014,/m/0478__m,wordnet_person_100007846
wordnet_writer_110794014,/m/064p92m,wordnet_person_100007846
wordnet_writer_110794014,/m/0bs8d,wordnet_person_100007846
wordnet_writer_110794014,/m/01gkmx,wordnet_person_100007846
wordnet_writer_110794014,/m/01g1lp,wordnet_person_100007846
wordnet_writer_110794014,/m/017lqp,wordnet_person_100007846
wordnet_writer_110794014,/m/0c1pj,wordnet_person_100007846
wordnet_writer_110794014,/m/022q32,wordnet_person_100007846
wordnet_writer_110794014,/m/019f2f,wordnet_person_100007846
wordnet_writer_110794014,/m/03dbds,wordnet_person_100007846
wordnet_writer_110794014,/m/01_vfy,wordnet_person_100007846
wordnet_writer_110794014,/m/05b_7n,wordnet_person_100007846
wordnet_writer_110794014,/m/017dpj,wordnet_person_100007846
wordnet_writer_110794014,/m/02_j8x,wordnet_person_100007846
wordnet_writer_110794014,/m/03_l8m,wordnet_person_100007846
wordnet_writer_110794014,/m/0ky1,wordnet_person_100007846
wordnet_writer_110794014,/m/07qcbw,wordnet_person_100007846
wordnet_writer_110794014,/m/0dvmd,wordnet_person_100007846
wordnet_writer_110794014,/m/0c9c0,wordnet_person_100007846
wordnet_writer_110794014,/m/0yfp,wordnet_person_100007846
wordnet_writer_110794014,/m/02_j7t,wordnet_person_100007846
wordnet_writer_110794014,/m/03wh8pq,wordnet_person_100007846
wordnet_writer_110794014,/m/09zw90,wordnet_person_100007846
wordnet_writer_110794014,/m/012ky3,wordnet_person_100007846
wordnet_writer_110794014,/m/0cw10,wordnet_person_100007846
wordnet_writer_110794014,/m/0qf43,wordnet_person_100007846
wordnet_writer_110794014,/m/0chsq,wordnet_person_100007846
wordnet_writer_110794014,/m/0d9_96,wordnet_person_100007846
wordnet_writer_110794014,/m/09889g,wordnet_person_100007846
wordnet_writer_110794014,/m/01pjr7,wordnet_person_100007846
wordnet_writer_110794014,/m/03k1vm,wordnet_person_100007846
wordnet_writer_110794014,/m/0jw67,wordnet_person_100007846
wordnet_writer_110794014,/m/0421st,wordnet_person_100007846
wordnet_writer_110794014,/m/09gnn,wordnet_person_100007846
wordnet_writer_110794014,/m/01bpc9,wordnet_person_100007846
wordnet_writer_110794014,/m/01nfys,wordnet_person_100007846
wordnet_writer_110794014,/m/01xndd,wordnet_person_100007846
wordnet_writer_110794014,/m/01dw4q,wordnet_person_100007846
wordnet_writer_110794014,/m/027lfrs,wordnet_person_100007846
wordnet_writer_110794014,/m/03f1d47,wordnet_person_100007846
wordnet_writer_110794014,/m/01l1ls,wordnet_person_100007846
wordnet_writer_110794014,/m/0f7hc,wordnet_person_100007846
wordnet_writer_110794014,/m/02lk1s,wordnet_person_100007846
wordnet_writer_110794014,/m/01pcmd,wordnet_person_100007846
wordnet_writer_110794014,/m/02wd48,wordnet_person_100007846
wordnet_writer_110794014,/m/0gx_p,wordnet_person_100007846
wordnet_writer_110794014,/m/02vqpx8,wordnet_person_100007846
wordnet_writer_110794014,/m/01f9mq,wordnet_person_100007846
wordnet_writer_110794014,/m/016lh0,wordnet_person_100007846
wordnet_writer_110794014,/m/02bxjp,wordnet_person_100007846
wordnet_writer_110794014,/m/016ywr,wordnet_person_100007846
wordnet_writer_110794014,/m/01f8ld,wordnet_person_100007846
wordnet_writer_110794014,/m/0bymv,wordnet_person_100007846
wordnet_writer_110794014,/m/066l3y,wordnet_person_100007846
wordnet_writer_110794014,/m/03xpf_7,wordnet_person_100007846
wordnet_writer_110794014,/m/0143wl,wordnet_person_100007846
wordnet_writer_110794014,/m/07r4c,wordnet_person_100007846
wordnet_writer_110794014,/m/04vcdj,wordnet_person_100007846
wordnet_writer_110794014,/m/013pp3,wordnet_person_100007846
wordnet_writer_110794014,/m/03j0d,wordnet_person_100007846
wordnet_writer_110794014,/m/099d4,wordnet_person_100007846
wordnet_writer_110794014,/m/02xs5v,wordnet_person_100007846
wordnet_writer_110794014,/m/02mz_6,wordnet_person_100007846
wordnet_writer_110794014,/m/01cwcr,wordnet_person_100007846
wordnet_writer_110794014,/m/045bs6,wordnet_person_100007846
wordnet_writer_110794014,/m/0638kv,wordnet_person_100007846
wordnet_writer_110794014,/m/0fpzt5,wordnet_person_100007846
wordnet_writer_110794014,/m/0dn44,wordnet_person_100007846
wordnet_writer_110794014,/m/02qvhbb,wordnet_person_100007846
wordnet_writer_110794014,/m/01pbwwl,wordnet_person_100007846
wordnet_writer_110794014,/m/07g2b,wordnet_person_100007846
wordnet_writer_110794014,/m/03772,wordnet_person_100007846
wordnet_writer_110794014,/m/02xnjd,wordnet_person_100007846
wordnet_writer_110794014,/m/014gf8,wordnet_person_100007846
wordnet_writer_110794014,/m/06lbp,wordnet_person_100007846
wordnet_writer_110794014,/m/0h326,wordnet_person_100007846
wordnet_writer_110794014,/m/0dbpyd,wordnet_person_100007846
wordnet_writer_110794014,/m/021yw7,wordnet_person_100007846
wordnet_writer_110794014,/m/012rng,wordnet_person_100007846
wordnet_writer_110794014,/m/0161h5,wordnet_person_100007846
wordnet_writer_110794014,/m/01wz3cx,wordnet_person_100007846
wordnet_writer_110794014,/m/03f4xvm,wordnet_person_100007846
wordnet_writer_110794014,/m/0bkq_8,wordnet_person_100007846
wordnet_writer_110794014,/m/042xrr,wordnet_person_100007846
wordnet_writer_110794014,/m/034bgm,wordnet_person_100007846
wordnet_writer_110794014,/m/01wjrn,wordnet_person_100007846
wordnet_writer_110794014,/m/03xp8d5,wordnet_person_100007846
wordnet_writer_110794014,/m/04q5zw,wordnet_person_100007846
wordnet_writer_110794014,/m/016ypb,wordnet_person_100007846
wordnet_writer_110794014,/m/07b2lv,wordnet_person_100007846
wordnet_writer_110794014,/m/02r34n,wordnet_person_100007846
wordnet_writer_110794014,/m/0pkr1,wordnet_person_100007846
wordnet_writer_110794014,/m/02ndf1,wordnet_person_100007846
wordnet_writer_110794014,/m/0194xc,wordnet_person_100007846
wordnet_writer_110794014,/m/04zwtdy,wordnet_person_100007846
wordnet_writer_110794014,/m/03bdm4,wordnet_person_100007846
wordnet_writer_110794014,/m/04j_gs,wordnet_person_100007846
wordnet_writer_110794014,/m/0n8bn,wordnet_person_100007846
wordnet_writer_110794014,/m/0347db,wordnet_person_100007846
wordnet_writer_110794014,/m/0c12h,wordnet_person_100007846
wordnet_writer_110794014,/m/04qsdh,wordnet_person_100007846
wordnet_writer_110794014,/m/0htcn,wordnet_person_100007846
wordnet_writer_110794014,/m/01337_,wordnet_person_100007846
wordnet_writer_110794014,/m/0prjs,wordnet_person_100007846
wordnet_writer_110794014,/m/0gnbw,wordnet_person_100007846
wordnet_writer_110794014,/m/04xhwn,wordnet_person_100007846
wordnet_writer_110794014,/m/06kxk2,wordnet_person_100007846
wordnet_writer_110794014,/m/01htxr,wordnet_person_100007846
wordnet_writer_110794014,/m/01sl1q,wordnet_person_100007846
wordnet_writer_110794014,/m/0crqcc,wordnet_person_100007846
wordnet_writer_110794014,/m/0q9t7,wordnet_person_100007846
wordnet_writer_110794014,/m/04gcd1,wordnet_person_100007846
wordnet_writer_110794014,/m/0pqzh,wordnet_person_100007846
wordnet_writer_110794014,/m/03061d,wordnet_person_100007846
wordnet_writer_110794014,/m/02773m2,wordnet_person_100007846
wordnet_writer_110794014,/m/0l9k1,wordnet_person_100007846
wordnet_writer_110794014,/m/01vvdm,wordnet_person_100007846
wordnet_writer_110794014,/m/07t2k,wordnet_person_100007846
wordnet_writer_110794014,/m/0m32_,wordnet_person_100007846
wordnet_writer_110794014,/m/0j5q3,wordnet_person_100007846
wordnet_writer_110794014,/m/06j0md,wordnet_person_100007846
wordnet_writer_110794014,/m/08qvhv,wordnet_person_100007846
wordnet_writer_110794014,/m/03j43,wordnet_person_100007846
wordnet_writer_110794014,/m/012gx2,wordnet_person_100007846
wordnet_writer_110794014,/m/01tnbn,wordnet_person_100007846
wordnet_writer_110794014,/m/04s5_s,wordnet_person_100007846
wordnet_writer_110794014,/m/06w38l,wordnet_person_100007846
wordnet_writer_110794014,/m/025n3p,wordnet_person_100007846
wordnet_writer_110794014,/m/04yt7,wordnet_person_100007846
wordnet_writer_110794014,/m/01hmk9,wordnet_person_100007846
wordnet_writer_110794014,/m/0b478,wordnet_person_100007846
wordnet_writer_110794014,/m/0bz60q,wordnet_person_100007846
wordnet_writer_110794014,/m/07m9cm,wordnet_person_100007846
wordnet_writer_110794014,/m/079kdz,wordnet_person_100007846
wordnet_writer_110794014,/m/042v2,wordnet_person_100007846
wordnet_writer_110794014,/m/01k9lpl,wordnet_person_100007846
wordnet_writer_110794014,/m/02lf1j,wordnet_person_100007846
wordnet_writer_110794014,/m/0fwy0h,wordnet_person_100007846
wordnet_writer_110794014,/m/015p37,wordnet_person_100007846
wordnet_writer_110794014,/m/06bss,wordnet_person_100007846
wordnet_writer_110794014,/m/0207wx,wordnet_person_100007846
wordnet_writer_110794014,/m/04jvt,wordnet_person_100007846
wordnet_writer_110794014,/m/0d608,wordnet_person_100007846
wordnet_writer_110794014,/m/0dq9wx,wordnet_person_100007846
wordnet_writer_110794014,/m/0cg9f,wordnet_person_100007846
wordnet_writer_110794014,/m/05cj4r,wordnet_person_100007846
wordnet_writer_110794014,/m/02k76g,wordnet_person_100007846
wordnet_writer_110794014,/m/03tf_h,wordnet_person_100007846
wordnet_writer_110794014,/m/048hf,wordnet_person_100007846
wordnet_writer_110794014,/m/016sp_,wordnet_person_100007846
wordnet_writer_110794014,/m/0f0kz,wordnet_person_100007846
wordnet_writer_110794014,/m/02bwc7,wordnet_person_100007846
wordnet_writer_110794014,/m/07ddz9,wordnet_person_100007846
wordnet_writer_110794014,/m/01h8f,wordnet_person_100007846
wordnet_writer_110794014,/m/0794g,wordnet_person_100007846
wordnet_writer_110794014,/m/02qhm3,wordnet_person_100007846
wordnet_writer_110794014,/m/02_hj4,wordnet_person_100007846
wordnet_writer_110794014,/m/01w8sf,wordnet_person_100007846
wordnet_writer_110794014,/m/059j1m,wordnet_person_100007846
wordnet_writer_110794014,/m/02mjmr,wordnet_person_100007846
wordnet_writer_110794014,/m/0dj5q,wordnet_person_100007846
wordnet_writer_110794014,/m/03lq43,wordnet_person_100007846
wordnet_writer_110794014,/m/0170qf,wordnet_person_100007846
wordnet_writer_110794014,/m/03p01x,wordnet_person_100007846
wordnet_writer_110794014,/m/016jll,wordnet_person_100007846
wordnet_writer_110794014,/m/0170vn,wordnet_person_100007846
wordnet_writer_110794014,/m/02fgp0,wordnet_person_100007846
wordnet_writer_110794014,/m/064177,wordnet_person_100007846
wordnet_writer_110794014,/m/05f7snc,wordnet_person_100007846
wordnet_writer_110794014,/m/03fg0r,wordnet_person_100007846
wordnet_writer_110794014,/m/0b1s_q,wordnet_person_100007846
wordnet_writer_110794014,/m/01swck,wordnet_person_100007846
wordnet_writer_110794014,/m/015lhm,wordnet_person_100007846
wordnet_writer_110794014,/m/01z0lb,wordnet_person_100007846
wordnet_writer_110794014,/m/01n5309,wordnet_person_100007846
wordnet_writer_110794014,/m/02dlfh,wordnet_person_100007846
wordnet_writer_110794014,/m/0q5hw,wordnet_person_100007846
wordnet_writer_110794014,/m/0564mx,wordnet_person_100007846
wordnet_writer_110794014,/m/0kbg6,wordnet_person_100007846
wordnet_writer_110794014,/m/09gffmz,wordnet_person_100007846
wordnet_writer_110794014,/m/031bf1,wordnet_person_100007846
wordnet_writer_110794014,/m/044bn,wordnet_person_100007846
wordnet_writer_110794014,/m/01twmp,wordnet_person_100007846
wordnet_writer_110794014,/m/03nyts,wordnet_person_100007846
wordnet_writer_110794014,/m/0m2l9,wordnet_person_100007846
wordnet_writer_110794014,/m/03pm9,wordnet_person_100007846
wordnet_writer_110794014,/m/0bn8fw,wordnet_person_100007846
wordnet_writer_110794014,/m/0652ty,wordnet_person_100007846
wordnet_writer_110794014,/m/0h0yt,wordnet_person_100007846
wordnet_writer_110794014,/m/0p_pd,wordnet_person_100007846
wordnet_writer_110794014,/m/0147jt,wordnet_person_100007846
wordnet_writer_110794014,/m/016ks_,wordnet_person_100007846
wordnet_writer_110794014,/m/027_sn,wordnet_person_100007846
wordnet_writer_110794014,/m/0d4fqn,wordnet_person_100007846
wordnet_writer_110794014,/m/0jsg0m,wordnet_person_100007846
wordnet_writer_110794014,/m/015npr,wordnet_person_100007846
wordnet_writer_110794014,/m/065jlv,wordnet_person_100007846
wordnet_writer_110794014,/m/0j0pf,wordnet_person_100007846
wordnet_writer_110794014,/m/0crx5w,wordnet_person_100007846
wordnet_writer_110794014,/m/06wvj,wordnet_person_100007846
wordnet_writer_110794014,/m/03ldxq,wordnet_person_100007846
wordnet_writer_110794014,/m/01zwy,wordnet_person_100007846
wordnet_writer_110794014,/m/039xcr,wordnet_person_100007846
wordnet_writer_110794014,/m/01k70_,wordnet_person_100007846
wordnet_writer_110794014,/m/02r4qs,wordnet_person_100007846
wordnet_writer_110794014,/m/02wlk,wordnet_person_100007846
wordnet_writer_110794014,/m/032md,wordnet_person_100007846
wordnet_writer_110794014,/m/014q2g,wordnet_person_100007846
wordnet_writer_110794014,/m/030tjk,wordnet_person_100007846
wordnet_writer_110794014,/m/0164w8,wordnet_person_100007846
wordnet_writer_110794014,/m/01cpqk,wordnet_person_100007846
wordnet_writer_110794014,/m/076df9,wordnet_person_100007846
wordnet_writer_110794014,/m/03cl8lb,wordnet_person_100007846
wordnet_writer_110794014,/m/03gt0c5,wordnet_person_100007846
wordnet_writer_110794014,/m/04cf09,wordnet_person_100007846
wordnet_writer_110794014,/m/0blt6,wordnet_person_100007846
wordnet_writer_110794014,/m/0cgzj,wordnet_person_100007846
wordnet_writer_110794014,/m/0g5ff,wordnet_person_100007846
wordnet_writer_110794014,/m/0lccn,wordnet_person_100007846
wordnet_writer_110794014,/m/0g8st4,wordnet_person_100007846
wordnet_writer_110794014,/m/03sww,wordnet_person_100007846
wordnet_writer_110794014,/m/042kbj,wordnet_person_100007846
wordnet_writer_110794014,/m/03ftmg,wordnet_person_100007846
wordnet_writer_110794014,/m/0mj0c,wordnet_person_100007846
wordnet_writer_110794014,/m/0350l7,wordnet_person_100007846
wordnet_writer_110794014,/m/01rzxl,wordnet_person_100007846
wordnet_writer_110794014,/m/03d0ns,wordnet_person_100007846
wordnet_writer_110794014,/m/05jjl,wordnet_person_100007846
wordnet_writer_110794014,/m/03bxsw,wordnet_person_100007846
wordnet_writer_110794014,/m/03q3sy,wordnet_person_100007846
wordnet_writer_110794014,/m/0dszr0,wordnet_person_100007846
wordnet_writer_110794014,/m/064jjy,wordnet_person_100007846
wordnet_writer_110794014,/m/07zl1,wordnet_person_100007846
wordnet_writer_110794014,/m/017c87,wordnet_person_100007846
wordnet_writer_110794014,/m/02m501,wordnet_person_100007846
wordnet_writer_110794014,/m/01nvmd_,wordnet_person_100007846
wordnet_writer_110794014,/m/02r5w9,wordnet_person_100007846
wordnet_writer_110794014,/m/05m9f9,wordnet_person_100007846
wordnet_writer_110794014,/m/01fxck,wordnet_person_100007846
wordnet_writer_110794014,/m/04xm_,wordnet_person_100007846
wordnet_writer_110794014,/m/02qgyv,wordnet_person_100007846
wordnet_writer_110794014,/m/07_m9_,wordnet_person_100007846
wordnet_writer_110794014,/m/04wvhz,wordnet_person_100007846
wordnet_writer_110794014,/m/03jm6c,wordnet_person_100007846
wordnet_writer_110794014,/m/05jm7,wordnet_person_100007846
wordnet_writer_110794014,/m/0bxtg,wordnet_person_100007846
wordnet_writer_110794014,/m/01gbbz,wordnet_person_100007846
wordnet_writer_110794014,/m/0drc1,wordnet_person_100007846
wordnet_writer_110794014,/m/048lv,wordnet_person_100007846
wordnet_writer_110794014,/m/01vrx35,wordnet_person_100007846
wordnet_writer_110794014,/m/05b1062,wordnet_person_100007846
wordnet_writer_110794014,/m/03f1zdw,wordnet_person_100007846
wordnet_writer_110794014,/m/07ymr5,wordnet_person_100007846
wordnet_writer_110794014,/m/01vsps,wordnet_person_100007846
wordnet_writer_110794014,/m/01v5h,wordnet_person_100007846
wordnet_writer_110794014,/m/07d3x,wordnet_person_100007846
wordnet_writer_110794014,/m/01jrvr6,wordnet_person_100007846
wordnet_writer_110794014,/m/0h1mt,wordnet_person_100007846
wordnet_writer_110794014,/m/0kvqv,wordnet_person_100007846
wordnet_writer_110794014,/m/0f87jy,wordnet_person_100007846
wordnet_writer_110794014,/m/02v0ff,wordnet_person_100007846
wordnet_writer_110794014,/m/09fqd3,wordnet_person_100007846
wordnet_writer_110794014,/m/071ynp,wordnet_person_100007846
wordnet_writer_110794014,/m/06rrzn,wordnet_person_100007846
wordnet_writer_110794014,/m/03xpfzg,wordnet_person_100007846
wordnet_writer_110794014,/m/0161c2,wordnet_person_100007846
wordnet_writer_110794014,/m/01t_wfl,wordnet_person_100007846
wordnet_writer_110794014,/m/03c7ln,wordnet_person_100007846
wordnet_writer_110794014,/m/063b4k,wordnet_person_100007846
wordnet_writer_110794014,/m/0137n0,wordnet_person_100007846
wordnet_writer_110794014,/m/05vsxz,wordnet_person_100007846
wordnet_writer_110794014,/m/08q3s0,wordnet_person_100007846
wordnet_writer_110794014,/m/0sz28,wordnet_person_100007846
wordnet_writer_110794014,/m/098n_m,wordnet_person_100007846
wordnet_writer_110794014,/m/01fyzy,wordnet_person_100007846
wordnet_writer_110794014,/m/0c8br,wordnet_person_100007846
wordnet_writer_110794014,/m/05np2,wordnet_person_100007846
wordnet_writer_110794014,/m/043kzcr,wordnet_person_100007846
wordnet_writer_110794014,/m/01mmslz,wordnet_person_100007846
wordnet_writer_110794014,/m/01vrkdt,wordnet_person_100007846
wordnet_writer_110794014,/m/0bq2g,wordnet_person_100007846
wordnet_writer_110794014,/m/016ggh,wordnet_person_100007846
wordnet_writer_110794014,/m/03d_w3h,wordnet_person_100007846
wordnet_writer_110794014,/m/0b_c7,wordnet_person_100007846
wordnet_writer_110794014,/m/03f1zhf,wordnet_person_100007846
wordnet_writer_110794014,/m/04511f,wordnet_person_100007846
wordnet_writer_110794014,/m/03h502k,wordnet_person_100007846
wordnet_writer_110794014,/m/01wj18h,wordnet_person_100007846
wordnet_writer_110794014,/m/012_53,wordnet_person_100007846
wordnet_writer_110794014,/m/0m77m,wordnet_person_100007846
wordnet_writer_110794014,/m/03mz9r,wordnet_person_100007846
wordnet_writer_110794014,/m/041c4,wordnet_person_100007846
wordnet_writer_110794014,/m/06bng,wordnet_person_100007846
wordnet_writer_110794014,/m/01_rh4,wordnet_person_100007846
wordnet_writer_110794014,/m/081l_,wordnet_person_100007846
wordnet_writer_110794014,/m/0hskw,wordnet_person_100007846
wordnet_writer_110794014,/m/021sv1,wordnet_person_100007846
wordnet_writer_110794014,/m/06vqdf,wordnet_person_100007846
wordnet_writer_110794014,/m/0jdhp,wordnet_person_100007846
wordnet_writer_110794014,/m/03clrng,wordnet_person_100007846
wordnet_writer_110794014,/m/0l6px,wordnet_person_100007846
wordnet_writer_110794014,/m/01ggc9,wordnet_person_100007846
wordnet_writer_110794014,/m/01wp_jm,wordnet_person_100007846
wordnet_writer_110794014,/m/03sbs,wordnet_person_100007846
wordnet_writer_110794014,/m/09xrxq,wordnet_person_100007846
wordnet_writer_110794014,/m/0gyx4,wordnet_person_100007846
wordnet_writer_110794014,/m/01wj9y9,wordnet_person_100007846
wordnet_writer_110794014,/m/01vsl3_,wordnet_person_100007846
wordnet_writer_110794014,/m/01wwvd2,wordnet_person_100007846
wordnet_writer_110794014,/m/034bs,wordnet_person_100007846
wordnet_writer_110794014,/m/05jcn8,wordnet_person_100007846
wordnet_writer_110794014,/m/0428bc,wordnet_person_100007846
wordnet_writer_110794014,/m/026670,wordnet_person_100007846
wordnet_writer_110794014,/m/01w272y,wordnet_person_100007846
wordnet_writer_110794014,/m/01gbb4,wordnet_person_100007846
wordnet_writer_110794014,/m/03wh95l,wordnet_person_100007846
wordnet_writer_110794014,/m/01vl17,wordnet_person_100007846
wordnet_writer_110794014,/m/0k269,wordnet_person_100007846
wordnet_writer_110794014,/m/0bqch,wordnet_person_100007846
wordnet_writer_110794014,/m/02665kn,wordnet_person_100007846
wordnet_writer_110794014,/m/049k07,wordnet_person_100007846
wordnet_writer_110794014,/m/02rmxx,wordnet_person_100007846
wordnet_writer_110794014,/m/01f7v_,wordnet_person_100007846
wordnet_writer_110794014,/m/02f93t,wordnet_person_100007846
wordnet_writer_110794014,/m/0hl3d,wordnet_person_100007846
wordnet_writer_110794014,/m/0c8hct,wordnet_person_100007846
wordnet_writer_110794014,/m/0djywgn,wordnet_person_100007846
wordnet_writer_110794014,/m/04wg38,wordnet_person_100007846
wordnet_writer_110794014,/m/03c9pqt,wordnet_person_100007846
wordnet_writer_110794014,/m/05q9g1,wordnet_person_100007846
wordnet_writer_110794014,/m/03c5f7l,wordnet_person_100007846
wordnet_writer_110794014,/m/03ysmg,wordnet_person_100007846
wordnet_writer_110794014,/m/01q32bd,wordnet_person_100007846
wordnet_writer_110794014,/m/0cm89v,wordnet_person_100007846
wordnet_writer_110794014,/m/0h1m9,wordnet_person_100007846
wordnet_writer_110794014,/m/015882,wordnet_person_100007846
wordnet_writer_110794014,/m/025ldg,wordnet_person_100007846
wordnet_writer_110794014,/m/0ff2k,wordnet_person_100007846
wordnet_writer_110794014,/m/03j2gxx,wordnet_person_100007846
wordnet_writer_110794014,/m/085pr,wordnet_person_100007846
wordnet_writer_110794014,/m/01c58j,wordnet_person_100007846
wordnet_writer_110794014,/m/01wp8w7,wordnet_person_100007846
